Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg),pH,Organic Matter (%),Crop Type,Fertilizer Recommendations
16.11169793861406,16.140427812768422,75.79934050837322,5.652751357805911,0.6119727171067297,Rice,"[{'type': 'solid', 'name': 'Organic Compost', 'amount': 2.89, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'Wound Vinegar', 'amount': 0.58, 'unit': 'L/m²', 'frequency': 'bi-weekly'}, {'type': 'liquid', 'name': 'Fish Emulsion', 'amount': 1.34, 'unit': 'L/m²', 'frequency': 'bi-weekly'}, {'type': 'liquid', 'name': 'Seaweed Extract', 'amount': 0.57, 'unit': 'L/m²', 'frequency': 'weekly'}]"
28.990713131490484,24.868881399074432,118.9238089035869,6.765046448611951,2.1136046327604454,Corn,"[{'type': 'solid', 'name': 'FFJ Fermented Plant', 'amount': 2.64, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'solid', 'name': 'FFJ Fermented Juice Plant', 'amount': 2.4, 'unit': 'kg/m²', 'frequency': 'bi-weekly'}, {'type': 'solid', 'name': 'Vermi Compost', 'amount': 3.33, 'unit': 'kg/m²', 'frequency': 'quarterly'}, {'type': 'solid', 'name': 'Organic Compost', 'amount': 3.04, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'solid', 'name': 'Blood Meal', 'amount': 1.19, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'OHN Calpus', 'amount': 1.14, 'unit': 'L/m²', 'frequency': 'weekly'}, {'type': 'liquid', 'name': 'Wound Vinegar', 'amount': 0.74, 'unit': 'L/m²', 'frequency': 'bi-weekly'}, {'type': 'liquid', 'name': 'Calcium Phosphate', 'amount': 1.6, 'unit': 'L/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'Fish Emulsion', 'amount': 0.68, 'unit': 'L/m²', 'frequency': 'bi-weekly'}, {'type': 'liquid', 'name': 'Seaweed Extract', 'amount': 0.91, 'unit': 'L/m²', 'frequency': 'weekly'}]"
48.67611442347334,21.98989414747883,110.78679384449,6.582832453861317,2.213395794332933,Corn,"[{'type': 'solid', 'name': 'FFJ Fermented Plant', 'amount': 3.38, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'solid', 'name': 'FFJ Fermented Juice Plant', 'amount': 2.17, 'unit': 'kg/m²', 'frequency': 'bi-weekly'}, {'type': 'solid', 'name': 'Vermi Compost', 'amount': 3.57, 'unit': 'kg/m²', 'frequency': 'quarterly'}, {'type': 'solid', 'name': 'Organic Compost', 'amount': 3.9, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'solid', 'name': 'Blood Meal', 'amount': 1.2, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'OHN Calpus', 'amount': 1.37, 'unit': 'L/m²', 'frequency': 'weekly'}, {'type': 'liquid', 'name': 'Wound Vinegar', 'amount': 0.56, 'unit': 'L/m²', 'frequency': 'bi-weekly'}, {'type': 'liquid', 'name': 'Calcium Phosphate', 'amount': 1.64, 'unit': 'L/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'Fish Emulsion', 'amount': 1.23, 'unit': 'L/m²', 'frequency': 'bi-weekly'}, {'type': 'liquid', 'name': 'Seaweed Extract', 'amount': 0.51, 'unit': 'L/m²', 'frequency': 'weekly'}]"
16.516622915306765,15.576192128043965,106.40524098449333,6.596809396269613,0.9973572698916785,Rice,"[{'type': 'solid', 'name': 'Vermi Compost', 'amount': 4.18, 'unit': 'kg/m²', 'frequency': 'quarterly'}, {'type': 'solid', 'name': 'Organic Compost', 'amount': 2.83, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'OHN Calpus', 'amount': 1.58, 'unit': 'L/m²', 'frequency': 'weekly'}, {'type': 'liquid', 'name': 'Wound Vinegar', 'amount': 0.82, 'unit': 'L/m²', 'frequency': 'bi-weekly'}, {'type': 'liquid', 'name': 'Calcium Phosphate', 'amount': 1.42, 'unit': 'L/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'Fish Emulsion', 'amount': 0.72, 'unit': 'L/m²', 'frequency': 'bi-weekly'}, {'type': 'liquid', 'name': 'Seaweed Extract', 'amount': 0.82, 'unit': 'L/m²', 'frequency': 'weekly'}]"
16.72945631522873,7.760176883038684,102.97611109123527,7.479342893441322,2.23989040866027,Rice,"[{'type': 'solid', 'name': 'FFJ Fermented Juice Plant', 'amount': 1.12, 'unit': 'kg/m²', 'frequency': 'bi-weekly'}, {'type': 'solid', 'name': 'Vermi Compost', 'amount': 3.81, 'unit': 'kg/m²', 'frequency': 'quarterly'}, {'type': 'solid', 'name': 'Organic Compost', 'amount': 2.92, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'solid', 'name': 'Blood Meal', 'amount': 1.26, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'Calcium Phosphate', 'amount': 1.44, 'unit': 'L/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'Fish Emulsion', 'amount': 1.27, 'unit': 'L/m²', 'frequency': 'bi-weekly'}, {'type': 'liquid', 'name': 'Seaweed Extract', 'amount': 0.58, 'unit': 'L/m²', 'frequency': 'weekly'}]"
47.87498453322214,11.222744369255768,96.75186535077792,4.8450093637814895,2.5004529076055446,Rice,"[{'type': 'solid', 'name': 'Organic Compost', 'amount': 2.0, 'unit': 'kg/m²', 'frequency': 'monthly'}]"
49.534230851043496,10.462716643232504,35.36610324712615,4.5114321878408665,0.9617554817150948,Rice,"[{'type': 'solid', 'name': 'Organic Compost', 'amount': 2.0, 'unit': 'kg/m²', 'frequency': 'monthly'}]"
10.754754730448035,27.44702750195693,66.20207487870891,5.421633113923362,3.4504704811061306,Fruits,"[{'type': 'liquid', 'name': 'Seaweed Extract', 'amount': 0.99, 'unit': 'L/m²', 'frequency': 'weekly'}]"
27.57523666555051,38.96105869748053,27.360632401723812,6.973483938169346,3.187450047090759,Vegetables,"[{'type': 'solid', 'name': 'FFJ Fermented Juice Plant', 'amount': 2.4, 'unit': 'kg/m²', 'frequency': 'bi-weekly'}, {'type': 'solid', 'name': 'Organic Compost', 'amount': 2.99, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'solid', 'name': 'Blood Meal', 'amount': 1.83, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'OHN Calpus', 'amount': 1.44, 'unit': 'L/m²', 'frequency': 'weekly'}, {'type': 'liquid', 'name': 'Wound Vinegar', 'amount': 0.56, 'unit': 'L/m²', 'frequency': 'bi-weekly'}, {'type': 'liquid', 'name': 'Calcium Phosphate', 'amount': 1.71, 'unit': 'L/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'Fish Emulsion', 'amount': 0.9, 'unit': 'L/m²', 'frequency': 'bi-weekly'}, {'type': 'liquid', 'name': 'Seaweed Extract', 'amount': 0.76, 'unit': 'L/m²', 'frequency': 'weekly'}]"
54.849669952193466,37.56745025754828,75.71035110350081,5.416373361487533,3.76319509544505,Vegetables,"[{'type': 'liquid', 'name': 'Seaweed Extract', 'amount': 0.63, 'unit': 'L/m²', 'frequency': 'weekly'}]"
24.475961837800973,30.150527608863094,105.76589902331787,5.816040045867626,1.1655853567863728,Rice,"[{'type': 'solid', 'name': 'FFJ Fermented Plant', 'amount': 3.55, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'solid', 'name': 'Organic Compost', 'amount': 3.16, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'Wound Vinegar', 'amount': 0.52, 'unit': 'L/m²', 'frequency': 'bi-weekly'}, {'type': 'liquid', 'name': 'Fish Emulsion', 'amount': 0.68, 'unit': 'L/m²', 'frequency': 'bi-weekly'}, {'type': 'liquid', 'name': 'Seaweed Extract', 'amount': 0.76, 'unit': 'L/m²', 'frequency': 'weekly'}]"
54.30247614641792,12.360694182364933,87.64106399148623,7.586880161414561,3.3211945473165074,Vegetables,"[{'type': 'solid', 'name': 'Organic Compost', 'amount': 2.8, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'Seaweed Extract', 'amount': 0.65, 'unit': 'L/m²', 'frequency': 'weekly'}]"
56.628125201407656,33.726941739159145,49.3867676745235,5.900332176666915,1.2168642159952139,Corn,"[{'type': 'solid', 'name': 'FFJ Fermented Plant', 'amount': 2.5, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'solid', 'name': 'Organic Compost', 'amount': 2.07, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'Wound Vinegar', 'amount': 0.87, 'unit': 'L/m²', 'frequency': 'bi-weekly'}, {'type': 'liquid', 'name': 'Fish Emulsion', 'amount': 0.66, 'unit': 'L/m²', 'frequency': 'bi-weekly'}, {'type': 'liquid', 'name': 'Seaweed Extract', 'amount': 0.67, 'unit': 'L/m²', 'frequency': 'weekly'}]"
55.1277434907216,39.93095251190006,65.5424403667858,6.17740606204502,1.06938051995962,Vegetables,"[{'type': 'solid', 'name': 'FFJ Fermented Plant', 'amount': 3.92, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'solid', 'name': 'Vermi Compost', 'amount': 3.61, 'unit': 'kg/m²', 'frequency': 'quarterly'}, {'type': 'solid', 'name': 'Organic Compost', 'amount': 2.25, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'solid', 'name': 'Blood Meal', 'amount': 1.27, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'OHN Calpus', 'amount': 1.08, 'unit': 'L/m²', 'frequency': 'weekly'}, {'type': 'liquid', 'name': 'Wound Vinegar', 'amount': 0.54, 'unit': 'L/m²', 'frequency': 'bi-weekly'}, {'type': 'liquid', 'name': 'Calcium Phosphate', 'amount': 1.07, 'unit': 'L/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'Fish Emulsion', 'amount': 0.6, 'unit': 'L/m²', 'frequency': 'bi-weekly'}, {'type': 'liquid', 'name': 'Seaweed Extract', 'amount': 0.88, 'unit': 'L/m²', 'frequency': 'weekly'}]"
39.5648167364409,13.35929691940817,44.22791990826357,5.106097713953147,3.3086833474325155,Fruits,"[{'type': 'liquid', 'name': 'Seaweed Extract', 'amount': 0.86, 'unit': 'L/m²', 'frequency': 'weekly'}]"
13.80313748280842,15.57416986254116,73.81222490910937,5.00936723500159,1.981260533501786,Vegetables,"[{'type': 'liquid', 'name': 'Seaweed Extract', 'amount': 0.58, 'unit': 'L/m²', 'frequency': 'weekly'}]"
10.357854132594618,24.785198467148923,52.949678159419534,7.363003441583444,2.1985085749205706,Vegetables,"[{'type': 'solid', 'name': 'FFJ Fermented Juice Plant', 'amount': 1.69, 'unit': 'kg/m²', 'frequency': 'bi-weekly'}, {'type': 'solid', 'name': 'Vermi Compost', 'amount': 3.39, 'unit': 'kg/m²', 'frequency': 'quarterly'}, {'type': 'solid', 'name': 'Organic Compost', 'amount': 3.84, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'solid', 'name': 'Blood Meal', 'amount': 1.47, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'Calcium Phosphate', 'amount': 1.63, 'unit': 'L/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'Fish Emulsion', 'amount': 0.77, 'unit': 'L/m²', 'frequency': 'bi-weekly'}, {'type': 'liquid', 'name': 'Seaweed Extract', 'amount': 0.77, 'unit': 'L/m²', 'frequency': 'weekly'}]"
52.54393394479246,15.60450919343223,26.862200285891817,6.000538272118881,0.8851878260623511,Fruits,"[{'type': 'solid', 'name': 'Vermi Compost', 'amount': 3.36, 'unit': 'kg/m²', 'frequency': 'quarterly'}, {'type': 'solid', 'name': 'Organic Compost', 'amount': 3.75, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'OHN Calpus', 'amount': 1.83, 'unit': 'L/m²', 'frequency': 'weekly'}, {'type': 'liquid', 'name': 'Wound Vinegar', 'amount': 0.57, 'unit': 'L/m²', 'frequency': 'bi-weekly'}, {'type': 'liquid', 'name': 'Calcium Phosphate', 'amount': 1.92, 'unit': 'L/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'Fish Emulsion', 'amount': 0.84, 'unit': 'L/m²', 'frequency': 'bi-weekly'}, {'type': 'liquid', 'name': 'Seaweed Extract', 'amount': 0.76, 'unit': 'L/m²', 'frequency': 'weekly'}]"
45.16366185032735,30.88350148888488,22.711105425111516,6.768852559591506,4.114613927611918,Rice,"[{'type': 'solid', 'name': 'Organic Compost', 'amount': 3.16, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'OHN Calpus', 'amount': 1.29, 'unit': 'L/m²', 'frequency': 'weekly'}, {'type': 'liquid', 'name': 'Wound Vinegar', 'amount': 0.68, 'unit': 'L/m²', 'frequency': 'bi-weekly'}, {'type': 'liquid', 'name': 'Calcium Phosphate', 'amount': 1.2, 'unit': 'L/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'Fish Emulsion', 'amount': 1.47, 'unit': 'L/m²', 'frequency': 'bi-weekly'}, {'type': 'liquid', 'name': 'Seaweed Extract', 'amount': 0.77, 'unit': 'L/m²', 'frequency': 'weekly'}]"
24.345190629812713,10.607236854831719,51.99277663346227,7.147487739227147,4.345894011444409,Rice,"[{'type': 'solid', 'name': 'Organic Compost', 'amount': 2.09, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'Calcium Phosphate', 'amount': 1.92, 'unit': 'L/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'Fish Emulsion', 'amount': 1.41, 'unit': 'L/m²', 'frequency': 'bi-weekly'}, {'type': 'liquid', 'name': 'Seaweed Extract', 'amount': 0.92, 'unit': 'L/m²', 'frequency': 'weekly'}]"
20.07852331555069,21.663986154026038,57.020169355829054,5.153559969474996,4.5826206328615156,Fruits,"[{'type': 'liquid', 'name': 'Seaweed Extract', 'amount': 0.65, 'unit': 'L/m²', 'frequency': 'weekly'}]"
24.79132054998226,17.642794824090245,78.60437642114118,6.9720942898553195,1.2523646807476214,Fruits,"[{'type': 'solid', 'name': 'FFJ Fermented Plant', 'amount': 3.22, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'solid', 'name': 'Vermi Compost', 'amount': 3.74, 'unit': 'kg/m²', 'frequency': 'quarterly'}, {'type': 'solid', 'name': 'Organic Compost', 'amount': 3.4, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'solid', 'name': 'Blood Meal', 'amount': 1.09, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'OHN Calpus', 'amount': 1.85, 'unit': 'L/m²', 'frequency': 'weekly'}, {'type': 'liquid', 'name': 'Wound Vinegar', 'amount': 0.88, 'unit': 'L/m²', 'frequency': 'bi-weekly'}, {'type': 'liquid', 'name': 'Calcium Phosphate', 'amount': 1.97, 'unit': 'L/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'Fish Emulsion', 'amount': 1.48, 'unit': 'L/m²', 'frequency': 'bi-weekly'}, {'type': 'liquid', 'name': 'Seaweed Extract', 'amount': 0.51, 'unit': 'L/m²', 'frequency': 'weekly'}]"
39.93734369675111,38.171242752567956,45.65096297624897,5.45663441356592,0.7618752174498986,Vegetables,"[{'type': 'liquid', 'name': 'Seaweed Extract', 'amount': 0.72, 'unit': 'L/m²', 'frequency': 'weekly'}]"
54.12415090008472,36.97928558128434,26.88730305587868,7.227883508216699,1.8088446397658564,Rice,"[{'type': 'solid', 'name': 'FFJ Fermented Juice Plant', 'amount': 2.64, 'unit': 'kg/m²', 'frequency': 'bi-weekly'}, {'type': 'solid', 'name': 'Vermi Compost', 'amount': 3.55, 'unit': 'kg/m²', 'frequency': 'quarterly'}, {'type': 'solid', 'name': 'Organic Compost', 'amount': 3.21, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'solid', 'name': 'Blood Meal', 'amount': 1.64, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'Calcium Phosphate', 'amount': 1.94, 'unit': 'L/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'Fish Emulsion', 'amount': 1.48, 'unit': 'L/m²', 'frequency': 'bi-weekly'}, {'type': 'liquid', 'name': 'Seaweed Extract', 'amount': 0.87, 'unit': 'L/m²', 'frequency': 'weekly'}]"
54.860458233611254,5.618630241652573,117.98806695481329,6.340345894020025,0.7200670971812655,Rice,"[{'type': 'solid', 'name': 'Vermi Compost', 'amount': 3.96, 'unit': 'kg/m²', 'frequency': 'quarterly'}, {'type': 'solid', 'name': 'Organic Compost', 'amount': 2.74, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'OHN Calpus', 'amount': 1.88, 'unit': 'L/m²', 'frequency': 'weekly'}, {'type': 'liquid', 'name': 'Wound Vinegar', 'amount': 0.89, 'unit': 'L/m²', 'frequency': 'bi-weekly'}, {'type': 'liquid', 'name': 'Calcium Phosphate', 'amount': 1.15, 'unit': 'L/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'Fish Emulsion', 'amount': 0.52, 'unit': 'L/m²', 'frequency': 'bi-weekly'}, {'type': 'liquid', 'name': 'Seaweed Extract', 'amount': 0.7, 'unit': 'L/m²', 'frequency': 'weekly'}]"
33.01264203742136,12.841281944272199,87.10829629084697,7.953648809672384,3.0561490300578473,Fruits,"[{'type': 'solid', 'name': 'Organic Compost', 'amount': 3.37, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'Seaweed Extract', 'amount': 0.96, 'unit': 'L/m²', 'frequency': 'weekly'}]"
19.980552605815326,16.540445695369474,69.52958935406932,4.957625983725944,0.5599356338755934,Vegetables,"[{'type': 'solid', 'name': 'Organic Compost', 'amount': 2.0, 'unit': 'kg/m²', 'frequency': 'monthly'}]"
30.416106178654044,14.479926738644618,59.798609690612395,6.670622276311332,2.4737162847094494,Corn,"[{'type': 'solid', 'name': 'FFJ Fermented Plant', 'amount': 3.59, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'solid', 'name': 'FFJ Fermented Juice Plant', 'amount': 2.03, 'unit': 'kg/m²', 'frequency': 'bi-weekly'}, {'type': 'solid', 'name': 'Vermi Compost', 'amount': 3.62, 'unit': 'kg/m²', 'frequency': 'quarterly'}, {'type': 'solid', 'name': 'Organic Compost', 'amount': 3.39, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'solid', 'name': 'Blood Meal', 'amount': 1.53, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'OHN Calpus', 'amount': 1.99, 'unit': 'L/m²', 'frequency': 'weekly'}, {'type': 'liquid', 'name': 'Wound Vinegar', 'amount': 0.91, 'unit': 'L/m²', 'frequency': 'bi-weekly'}, {'type': 'liquid', 'name': 'Calcium Phosphate', 'amount': 1.7, 'unit': 'L/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'Fish Emulsion', 'amount': 0.77, 'unit': 'L/m²', 'frequency': 'bi-weekly'}, {'type': 'liquid', 'name': 'Seaweed Extract', 'amount': 0.83, 'unit': 'L/m²', 'frequency': 'weekly'}]"
10.359659124391044,24.488858998782213,108.72359629324522,7.775629037597382,2.1903790306131525,Fruits,"[{'type': 'solid', 'name': 'Organic Compost', 'amount': 3.8, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'Seaweed Extract', 'amount': 0.66, 'unit': 'L/m²', 'frequency': 'weekly'}]"
7.239153688297945,16.215621828039176,40.35925156897346,6.359593226206862,3.9793049215758898,Corn,"[{'type': 'solid', 'name': 'FFJ Fermented Juice Plant', 'amount': 2.94, 'unit': 'kg/m²', 'frequency': 'bi-weekly'}, {'type': 'solid', 'name': 'Organic Compost', 'amount': 2.28, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'solid', 'name': 'Blood Meal', 'amount': 1.43, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'OHN Calpus', 'amount': 1.36, 'unit': 'L/m²', 'frequency': 'weekly'}, {'type': 'liquid', 'name': 'Wound Vinegar', 'amount': 0.75, 'unit': 'L/m²', 'frequency': 'bi-weekly'}, {'type': 'liquid', 'name': 'Calcium Phosphate', 'amount': 1.48, 'unit': 'L/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'Fish Emulsion', 'amount': 0.85, 'unit': 'L/m²', 'frequency': 'bi-weekly'}, {'type': 'liquid', 'name': 'Seaweed Extract', 'amount': 0.91, 'unit': 'L/m²', 'frequency': 'weekly'}]"
52.393101063656005,27.181348208165993,115.98460716671974,5.462086979810825,3.9598918661323905,Fruits,"[{'type': 'liquid', 'name': 'Seaweed Extract', 'amount': 0.67, 'unit': 'L/m²', 'frequency': 'weekly'}]"
14.55851271393506,12.42042433423803,101.8766812689104,6.4469810299801065,3.679919338578284,Corn,"[{'type': 'solid', 'name': 'FFJ Fermented Juice Plant', 'amount': 2.15, 'unit': 'kg/m²', 'frequency': 'bi-weekly'}, {'type': 'solid', 'name': 'Organic Compost', 'amount': 3.11, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'solid', 'name': 'Blood Meal', 'amount': 1.65, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'OHN Calpus', 'amount': 1.14, 'unit': 'L/m²', 'frequency': 'weekly'}, {'type': 'liquid', 'name': 'Wound Vinegar', 'amount': 0.77, 'unit': 'L/m²', 'frequency': 'bi-weekly'}, {'type': 'liquid', 'name': 'Calcium Phosphate', 'amount': 1.03, 'unit': 'L/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'Fish Emulsion', 'amount': 1.42, 'unit': 'L/m²', 'frequency': 'bi-weekly'}, {'type': 'liquid', 'name': 'Seaweed Extract', 'amount': 0.62, 'unit': 'L/m²', 'frequency': 'weekly'}]"
16.653525630972155,27.498439444619798,53.043705828844836,5.966081711027343,3.580456019963554,Rice,"[{'type': 'solid', 'name': 'FFJ Fermented Juice Plant', 'amount': 1.05, 'unit': 'kg/m²', 'frequency': 'bi-weekly'}, {'type': 'solid', 'name': 'Organic Compost', 'amount': 2.22, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'Wound Vinegar', 'amount': 0.96, 'unit': 'L/m²', 'frequency': 'bi-weekly'}, {'type': 'liquid', 'name': 'Fish Emulsion', 'amount': 1.3, 'unit': 'L/m²', 'frequency': 'bi-weekly'}, {'type': 'liquid', 'name': 'Seaweed Extract', 'amount': 0.79, 'unit': 'L/m²', 'frequency': 'weekly'}]"
49.61225106829978,31.14413021457054,107.66572787231655,7.036550255022595,1.837083736752465,Corn,"[{'type': 'solid', 'name': 'FFJ Fermented Juice Plant', 'amount': 2.12, 'unit': 'kg/m²', 'frequency': 'bi-weekly'}, {'type': 'solid', 'name': 'Vermi Compost', 'amount': 3.94, 'unit': 'kg/m²', 'frequency': 'quarterly'}, {'type': 'solid', 'name': 'Organic Compost', 'amount': 2.08, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'solid', 'name': 'Blood Meal', 'amount': 1.49, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'Calcium Phosphate', 'amount': 1.39, 'unit': 'L/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'Fish Emulsion', 'amount': 1.19, 'unit': 'L/m²', 'frequency': 'bi-weekly'}, {'type': 'liquid', 'name': 'Seaweed Extract', 'amount': 0.88, 'unit': 'L/m²', 'frequency': 'weekly'}]"
6.837133542267091,27.619102183819177,60.85876862594117,7.087351736511303,4.04997732734881,Corn,"[{'type': 'solid', 'name': 'Organic Compost', 'amount': 2.39, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'Calcium Phosphate', 'amount': 1.49, 'unit': 'L/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'Fish Emulsion', 'amount': 0.68, 'unit': 'L/m²', 'frequency': 'bi-weekly'}, {'type': 'liquid', 'name': 'Seaweed Extract', 'amount': 0.96, 'unit': 'L/m²', 'frequency': 'weekly'}]"
26.146335371841047,8.51731762503469,80.80138556924246,7.240159973639617,1.4649653899803137,Vegetables,"[{'type': 'solid', 'name': 'Vermi Compost', 'amount': 3.79, 'unit': 'kg/m²', 'frequency': 'quarterly'}, {'type': 'solid', 'name': 'Organic Compost', 'amount': 3.26, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'solid', 'name': 'Blood Meal', 'amount': 1.58, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'Calcium Phosphate', 'amount': 1.91, 'unit': 'L/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'Fish Emulsion', 'amount': 0.64, 'unit': 'L/m²', 'frequency': 'bi-weekly'}, {'type': 'liquid', 'name': 'Seaweed Extract', 'amount': 0.91, 'unit': 'L/m²', 'frequency': 'weekly'}]"
9.033231642224381,8.955195491834594,112.28707685509305,7.307729228546976,4.668307125765883,Rice,"[{'type': 'solid', 'name': 'Organic Compost', 'amount': 2.43, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'Calcium Phosphate', 'amount': 1.73, 'unit': 'L/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'Fish Emulsion', 'amount': 1.15, 'unit': 'L/m²', 'frequency': 'bi-weekly'}, {'type': 'liquid', 'name': 'Seaweed Extract', 'amount': 0.66, 'unit': 'L/m²', 'frequency': 'weekly'}]"
10.175344592341496,28.866530121763365,43.95773569213635,5.10235623737639,3.74960661374082,Corn,"[{'type': 'liquid', 'name': 'Seaweed Extract', 'amount': 0.69, 'unit': 'L/m²', 'frequency': 'weekly'}]"
8.256678610058724,23.669059559561656,39.21760816731187,7.935269964236464,0.9537245633042912,Vegetables,"[{'type': 'solid', 'name': 'Organic Compost', 'amount': 2.31, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'Seaweed Extract', 'amount': 0.7, 'unit': 'L/m²', 'frequency': 'weekly'}]"
56.58938852422334,10.48804372159653,74.92681392226737,5.907999741846059,4.685024143995477,Rice,"[{'type': 'solid', 'name': 'Organic Compost', 'amount': 3.07, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'Wound Vinegar', 'amount': 0.69, 'unit': 'L/m²', 'frequency': 'bi-weekly'}, {'type': 'liquid', 'name': 'Fish Emulsion', 'amount': 0.71, 'unit': 'L/m²', 'frequency': 'bi-weekly'}, {'type': 'liquid', 'name': 'Seaweed Extract', 'amount': 0.79, 'unit': 'L/m²', 'frequency': 'weekly'}]"
23.9207858078201,27.339786661545787,39.91859841524799,7.826662113847973,0.8803413161463746,Fruits,"[{'type': 'solid', 'name': 'Organic Compost', 'amount': 2.81, 'unit': 'kg/m²', 'frequency': 'monthly'}, {'type': 'liquid', 'name': 'Seaweed Extract', 'amount': 0.73, 'unit': 'L/m²', 'frequency': 'weekly'}]"
